gene_name,log2FoldChange,pvalue
AC017083.3,-0.188093973,0.926209611
AC017083.2,0.076281605,0.97005202
CNRIP1,-0.281865013,0.8896968
PLEK,0.145838509,0.942750406
CMPK2,-0.471874594,0.816424025
AC127383.1,-0.02432812,0.990439294
FBXO48,-0.280218293,0.840922093
APLF,0.02618947,0.871937774
PROKR1,-0.245227552,0.903909007
RSAD2,-0.244061373,0.904408155
ARHGAP25,-0.97075102,0.604025084
ANTXR1,0.496994629,0.0645113
RNF144A-AS1,-0.133852738,0.947482318
RNF144A,0.932462935,1.2604E-06
GFPT1,0.396094925,3.10738E-08
NFU1,0.232742677,0.520935567
AAK1,1.149811667,1.76044E-11
AC092431.2,0.339055362,0.867414213
ANXA4,0.816649439,1.08412E-08
AC092431.1,-0.020691236,0.99187085
GMCL1,0.333664531,0.042307061
SNRNP27,-0.195856886,0.604378883
MXD1,1.364485268,2.18792E-15
ASPRV1,0.075777932,0.970250799
PCBP1-AS1,0.96592002,1.86868E-06
PCBP1,0.314912849,0.031604365
AC016700.3,-0.192008503,0.924736136
AC016700.1,-0.129862285,0.949048437
LINC01816,-0.190323041,0.925387437
C2orf42,-0.308884664,0.000390964
TIA1,-0.409461729,2.88682E-06
AC016700.2,0.029260193,0.960048
PCYOX1,0.044315186,0.811080323
SNRPG,-0.577384356,0.036538311
FAM136A,-0.603929246,0.050231429
AC022201.1,0.081387147,0.968022091
TGFA,-0.637733763,0.261929641
ADD2,0.722299038,0.470246561
HMGN2P21,0.136298025,0.946537557
CLEC4F,0.306273115,0.880225334
AC007395.1,0.306273115,0.880225334
VAX2,0.030249413,0.988119459
ATP6V1B1,0.127051756,0.950148248
AC007040.2,0.421350209,0.259626864
ANKRD53,0.369232023,0.855812017
TEX261,0.353524808,0.447482471
AC007040.1,0.066619032,0.973831677
AC007881.2,0.077378774,0.969629908
OR7E91P,-0.310299791,0.878661723
OR7E62P,0.085684197,0.96633496
NAGK,1.316661915,1.00463E-05
AC007881.3,-0.274017834,0.892747279
MCEE,0.480948517,0.104903973
MPHOSPH10,0.850095376,0.000203423
AC007881.1,0.254523094,0.900284476
PAIP2B,0.091109772,0.86070378
ZNF638,0.671755053,2.9175E-09
AC007878.1,0.704700117,0.52583225
DYSF,0.564331091,0.139840338
RPS20P10,-0.704043963,0.012164319
CYP26B1,1.638864553,0.239139899
EXOC6B,0.651838498,0.000143559
AC010904.2,0.071204391,0.972020752
SPR,-0.297379085,0.767079088
AC012366.1,0.161321332,0.936673175
SFXN5,1.00534371,9.45461E-07
RAB11FIP5,1.905307573,0.00828965
NOTO,0.081387147,0.968022091
SMYD5,0.997253725,0.005889131
PRADC1,-0.057580689,0.969736991
CCT7,0.472742136,0.012504006
AC010904.1,-0.210392948,0.917564237
FBXO41,1.762571455,0.001219282
EGR4,0.110335959,0.956681892
ALMS1,0.469024211,0.009926395
ALMS1-IT1,0.008163507,0.996796752
ALMS1P1,0.118007238,0.950565195
TPRKB,-0.270777904,0.485800041
AC092653.1,-0.013598489,0.994659354
AC092653.2,0.386286033,0.84919634
DUSP11,0.430615665,0.08788165
C2orf78,0.285847648,0.888062918
STAMBP,0.471619874,0.000710389
ACTG2,-0.004405473,0.998270581
DGUOK,0.097981216,0.6270078
DGUOK-AS1,0.264527146,0.896417806
AC073046.1,0.733854603,0.718118021
TET3,1.078714174,1.70302E-19
FNBP1P1,0.489611078,0.809651799
BOLA3,-0.649904284,0.506532898
BOLA3-AS1,0.24018515,0.905912912
MOB1A,-0.5325,1.40841E-07
AC116609.2,0.231788327,0.909122838
MTHFD2,-0.882072538,3.97219E-06
AC006030.1,1.266613542,0.002874
AC013460.1,-0.02078081,0.99183895
SLC4A5,0.845415373,0.649039719
AC116609.1,0.081387147,0.968022091
KRT18P26,-0.40463591,0.842150723
DCTN1,1.144324704,1.10118E-15
DCTN1-AS1,-0.020691235,0.99187085
AC005041.1,0.523462096,0.662177816
AC005041.2,-0.113740948,0.955342258
C2orf81,0.472760787,0.701169537
HMGA1P8,0.457105086,0.775264366
WDR54,0.637115272,0.406120865
RTKN,0.623228484,0.017915355
INO80B,0.674285666,0.590329102
INO80B-WBP1,0.552564707,0.24343713
WBP1,0.408036461,0.672610906
MOGS,0.175640358,0.346839143
MRPL53,-0.137285684,0.903714265
CCDC142,0.697650208,0.083814297
TTC31,1.10137275,0.086994151
LBX2,0.302572252,0.824055525
AC005041.3,0.076306756,0.970039437
LBX2-AS1,0.133950216,0.947453055
PCGF1,-0.453655928,0.801393807
TLX2,-0.225893044,0.911425108
DQX1,-0.19801419,0.922396433
AUP1,-0.097068142,0.68503516
HTRA2,-0.262048729,0.523386851
LOXL3,0.04712293,0.981505939
DOK1,-0.115510861,0.954677552
M1AP,0.226578857,0.911248968
SEMA4F,0.165764914,0.75007404
AC007387.1,-0.023971672,0.990579639
AC019069.1,-0.094303069,0.962997963
HK2,3.17540517,0.006033178
LINC01291,0.208714326,0.91815068
AC104135.1,-0.029427195,0.988441756
POLE4,-0.198675526,0.794728651
TACR1,0.873069484,0.629474181
AC007681.1,0.009446131,0.995917531
EVA1A,-0.203619855,0.782003948
AC007099.1,0.383577013,0.85020687
MRPL19,-0.105931,0.369255773
SUPT4H1P1,0.017934912,0.992960491
GCFC2,-0.26443438,0.293004857
AC005034.3,-0.17687669,0.921002559
AC005034.5,-0.144939621,0.943127782
AC005034.4,0.081387147,0.968022091
LRRTM4,-0.152521386,0.270941452
AC084149.1,0.071204391,0.972020752
AC105399.1,0.424729501,0.834502726
LINC01115,0.231788327,0.909122838
AC011754.1,-0.020691235,0.99187085
CTNNA2,0.158790705,0.514607733
LINC00298,0.070228913,0.972429742
LINC00299,0.226440591,0.911263719
AC016716.1,0.480787272,0.749618475
LRRTM1,0.149407365,0.941340119
AC012355.1,0.093466779,0.950903355
AC105342.1,0.224825317,0.911840602
AC109638.1,-0.34826272,0.863886609
AC138623.1,0.409344905,0.840300098
AC016908.1,0.081387147,0.968022091
FUNDC2P2,0.087612234,0.965618586
AC106874.1,-0.225893044,0.911425108
SUCLG1,-0.202808752,0.317214788
DNAH6,0.004170411,0.997248597
LDHAP7,0.374968573,0.832073901
TRABD2A,0.097690236,0.941565749
TMSB10,0.253801006,0.009973541
AC022210.1,-1.077951786,0.061116544
KCMF1,0.620275138,2.90492E-07
LSM3P3,0.486412141,0.454968582
TCF7L1,1.907856031,6.38462E-19
TCF7L1-IT1,0.278239639,0.891076619
AC093162.2,-0.205120136,0.919554158
TGOLN2,0.817227762,8.47311E-09
PEBP1P2,0.058561685,0.903768492
RETSAT,-0.05793202,0.86599636
ELMOD3,1.25574091,0.000294016
CAPG,0.347876801,0.385125598
SH2D6,-0.195452524,0.923390327
AC011747.2,0.118798339,0.953378803
MAT2A,0.656725328,0.008476121
GGCX,0.606046167,0.002915837
VAMP8,0.411454943,0.382745416
VAMP5,-0.011770783,0.995345643
RNF181,-0.238417789,0.485325568
LINC01814,0.189687496,0.925606724
TMEM150A,-0.358657812,0.762146609
USP39,0.380526978,0.063453806
C2orf68,1.062596883,0.014679316
GNLY,0.153392037,0.939791326
ATOH8,-0.365847907,0.854440996
AC105053.1,-0.023971672,0.990579639
ST3GAL5,0.739403312,0.034024232
ST3GAL5-AS1,0.165974466,0.934851074
AC011747.1,0.241547508,0.905315568
POLR1A,0.69432565,1.0191E-09
SNRPEP5,-0.449901574,0.824725947
PTCD3,-1.533961526,1.11218E-12
IMMT,0.312709153,0.027281241
AC009309.1,-0.223368832,0.912468117
MRPL35,-0.000637251,0.998546222
REEP1,0.56988063,0.118241208
KDM3A,2.094752794,1.79787E-42
CHMP3,-0.253684667,0.238979009
RNF103-CHMP3,0.275612068,0.067474245
AC015971.1,-0.213244087,0.916420929
RNF103,0.075061478,0.852611006
ID2-AS1,-0.848463011,0.55919421
RMND5A,-0.101633621,0.449557775
CD8A,0.176219722,0.930887156
ID2,1.313998409,4.52715E-15
CD8B,0.157775714,0.938061829
ANAPC1P1,0.407228755,0.468807807
RGPD1,0.609447451,0.033406236
AC111200.2,0.151445093,0.940605644
PLGLB1,0.025381366,0.990038403
AC125232.1,0.090337792,0.705678618
AC125232.2,0.001180081,0.999536731
AC092651.1,0.264779586,0.896361735
AC083899.1,0.208377986,0.312767647
KIDINS220,0.619889135,1.63796E-12
AC083899.2,0.072303595,0.971616028
LINC01943,0.085684197,0.96633496
CYTOR,0.010088342,0.983207384
AC133644.1,0.260174119,0.884561972
AC133965.1,0.228807982,0.910285976
AC093616.1,0.204672738,0.425609622
PLGLB2,-0.30012154,0.781413509
RGPD2,0.649740964,0.033614411
MTATP8P2,-0.347856554,0.864128256
AC108479.1,0.171782682,0.93265428
AC108479.2,0.049924504,0.980403868
KRCC1,-0.935730769,4.43847E-07
SMYD1,0.350062089,0.863225941
THNSL2,0.187135738,0.922377614
MRPL45P1,0.297332598,0.883620687
FOXI3,0.478727509,0.456191829
TEX37,0.275519737,0.892101553
MBOAT2,0.908668626,7.40109E-09
AC104134.1,0.177469307,0.930416813
EIF2AK3,0.661497736,3.26492E-06
AC062029.1,0.167386056,0.934783367
RPIA,0.340225744,0.100685819
ANKRD36BP2,1.050044539,0.49331798
AC006453.2,0.245446604,0.903856967
AC006453.1,-0.001041983,0.99959099
AC006453.3,0.157775714,0.938061829
AC093904.2,-0.093359563,0.963346604
AC093904.4,-0.132244508,0.948107799
AC233266.1,-0.225893044,0.911425108
AC116050.2,0.085684197,0.96633496
AC116050.1,0.267065919,0.895463387
AC027612.2,0.255962316,0.898332307
AC027612.1,0.760302286,0.677135145
AC027612.3,0.281927015,0.889662486
GGT8P,0.042899793,0.983150032
SLC9B1P2,0.222050471,0.912976019
ASAP2,1.385325937,1.45568E-29
EIF1P7,0.735120272,0.710766455
ITGB1BP1,-0.081804852,0.780458744
CPSF3,0.443468471,0.00978842
AL845331.3,0.157775714,0.938061829
AL845331.2,0.39310974,0.846531702
AL845331.1,0.058695688,0.976946664
IAH1,-0.639043176,0.033300342
AC073464.1,0.248979042,0.902444941
ANKRD20A8P,0.498076676,0.790907443
AC097374.1,0.262901097,0.897011002
ADAM17,0.995873747,1.03038E-29
RPS24P6,-0.099996798,0.960763072
MAL,-0.025098561,0.990141876
SNTG2,0.809467513,0.473952278
MRPS5,0.98999305,1.8012E-05
ZNF514,0.885001861,0.004575661
ZNF2,-0.289040813,0.839997153
AC092835.1,0.352927789,0.084605706
PROM2,0.984958167,0.007252471
KCNIP3,0.989782014,0.251797611
FAHD2A,0.474328615,0.109643593
AC009237.3,0.081387147,0.968022091
AC073195.1,-0.166782472,0.93460118
TRIM43,-0.207755652,0.918508176
LINC00342,1.464482407,0.446820068
ANKRD36C,0.970335495,1.45361E-08
YWHAQ,-0.19101868,0.131709617
FAHD2CP,0.157932914,0.814385081
GPAT2,-0.331302451,0.870424932
ADRA2B,0.074007948,0.970945197
ASTL,0.184301508,0.927705985
DUSP2,0.222373904,0.912874305
AC012307.1,0.071204391,0.972020752
STARD7,-0.500082213,0.025872707
STARD7-AS1,0.780391123,0.576951285
TMEM127,0.588188558,0.028067631
CIAO1,0.513260307,0.003108009
SNRNP200,1.13163123,9.58893E-23
AC021188.1,0.169449543,0.933490521
ITPRIPL1,-0.050510304,0.980225432
NCAPH,0.987880999,0.001025302
AC082651.1,0.0725551,0.971496874
NEURL3,0.208714326,0.91815068
ARID5A,1.110663164,0.138447612
KANSL3,0.688620791,4.79447E-06
FER1L5,0.822435086,0.670214483
LMAN2L,1.191455383,9.7271E-09
AC082651.4,0.081387147,0.968022091
CNNM4,1.014696744,0.000236376
AC092636.1,-0.02192059,0.99138705
CNNM3,0.543729725,0.095880855
ANKRD23,1.312189566,0.048141974
ANKRD39,1.249944661,0.210041408
SEMA4C,0.772841701,7.63683E-06
FAM178B,0.04097883,0.946685167
FAHD2B,0.220765614,0.795360012
AC018892.3,0.135331348,0.94687958
ANKRD36,1.084590049,4.8193E-10
AC159540.2,1.339328683,0.423703446
AC092683.1,1.456128968,0.004308142
ANKRD36B,0.853953013,5.25231E-07
AC017099.1,0.074606845,0.970720483
COX5B,-0.148845694,0.662227317
ACTR1B,0.214672329,0.302218562
LINC01125,0.566996024,0.352379915
ZAP70,0.286954807,0.887719484
TMEM131,0.678416102,3.10464E-06
HMGN1P36,0.991589871,0.352057789
VWA3B,-0.488317665,0.497776113
ATP5BP1,-0.018437666,0.992758303
AC092675.1,0.071204391,0.972020752
CNGA3,-0.173256876,0.932029962
TAF1B,0.570586128,2.07153E-07
INPP4A,1.106805702,3.48359E-14
COA5,-0.263394573,0.417051216
UNC50,0.806994271,0.000706761
MGAT4A,0.702627972,0.000179557
AC109826.1,0.157775714,0.938061829
KIAA1211L,-0.07349939,0.934050644
TSGA10,0.61022332,0.011761515
AC019097.1,0.690366301,0.599582718
C2orf15,-0.380622292,0.821330596
AC079447.1,0.279401506,0.133835762
LIPT1,0.078664155,0.969129762
AC092587.1,0.140848441,0.881437207
MITD1,0.622627744,0.064670773
MRPL30,0.190874761,0.645331328
LYG2,0.071204391,0.972020752
LYG1,0.929996372,0.589388495
TXNDC9,-0.19289651,0.423804537
EIF5B,1.279428129,4.84973E-26
AC010969.2,-0.233521572,0.8930442
REV1,0.858720141,2.97334E-15
GRHL1,1.290299744,1.46677E-23
AFF3,0.991039965,0.002736767
RNY1P12,-0.080587371,0.968360407
RNU1-43P,-0.013224044,0.994807401
RNU6ATAC15P,-0.195305599,0.923392105
MIR567,0.073529172,0.9711137
MIR8076,0.071204391,0.972020752
RN7SL767P,-1.376849891,1.42581E-07
MIR568,-0.218632604,0.914259612
RN7SL815P,-0.225893044,0.911425108
RN7SL582P,-0.218632604,0.914259612
RN7SL147P,-0.453426683,0.823488246
Y_RNA,-0.225893044,0.911425108
MIR198,-0.253673459,0.658786417
MIR544B,0.085684197,0.96633496
7SK,0.161321332,0.936673175
RNU6-377P,0.169449543,0.933490521
Y_RNA,-0.370119741,0.855522562
Y_RNA,-0.25210379,0.901230066
MIR6825,0.339055362,0.867414213
MIR7976,0.157775714,0.938061829
RNU2-37P,-1.109068278,0.343585085
SNORA7A,-1.749850075,4.8109E-25
SNORA24,0.085684197,0.96633496
RN7SL698P,0.351854891,0.862460296
MIR6826,-0.022415942,0.99119208
SNORA7B,-1.81503613,2.59612E-21
RN7SL752P,-1.577125242,3.97619E-05
SNORA58,-1.963230209,5.69516E-05
MIR6827,-0.039339089,0.984556572
U6,-0.45831864,0.821503667
RN7SL724P,-0.212288157,0.916805429
RNU1-100P,-0.02432812,0.990439294
RN7SKP25,-0.10509749,0.958735139
Y_RNA,-1.570193816,0.423277869
U2,-0.239140728,0.906310545
Y_RNA,0.063327172,0.97512046
RN7SL300P,-0.6089299,0.764516849
U8,-0.347372765,0.864202951
MIR3134,0.071204391,0.972020752
Y_RNA,-0.228570029,0.910468847
RN7SL4P,-1.066053561,0.006492315
MIR563,0.085684197,0.96633496
MIR15B,-0.400299797,0.843897869
MIR16-2,0.217756186,0.913725806
SCARNA7,-1.480446679,2.5503E-19
RNU2-20P,-0.443636732,0.827126255
MIR551B,-0.121537755,0.952300689
RNU6-637P,-0.198541833,0.922159552
Telomerase-vert,-1.026854068,0.015212042
Y_RNA,-0.207755652,0.918508176
RN7SL141P,-0.030697783,0.987946946
RNU4-4P,-0.696069127,0.657119511
RNU4-91P,-1.147727382,0.570140695
Y_RNA,0.071204391,0.972020752
RNU6-681P,0.336749148,0.868307383
U8,0.071204391,0.972020752
RNU6-4P,-1.305949716,5.81372E-07
SNORA63D,-1.309484795,0.010270544
SNORA81,0.149407365,0.941340119
SNORA63,-1.958447146,7.98303E-25
SNORD66,-2.511331588,9.7543E-08
MIR548AQ,0.127511365,0.949938502
SNORD2,-2.223968689,1.0067E-14
SNORA63,-1.796648791,1.62333E-10
MIR1248,-0.847517758,0.003706856
SNORA81,-0.849034769,0.003620523
SNORA63,-1.499602985,2.83619E-06
SNORA4,-1.05088729,9.84081E-12
MIR28,0.256962131,0.899326827
MIR944,0.161321332,0.936673175
RN7SKP222,-0.225893044,0.911425108
RNU1-20P,-0.10204239,0.959933124
Y_RNA,0.161321332,0.936673175
RN7SL36P,0.085684197,0.96633496
RNU6-25P,-1.535504582,3.34784E-16
RN7SL73P,-0.02432812,0.990439294
MIR6829,0.071204391,0.972020752
RNU6-1279P,-0.023971672,0.990579639
RN7SL434P,0.085684197,0.96633496
RNU4-89P,0.081387147,0.968022091
RNU6-42P,-0.730111022,0.090092295
MIR4797,-0.218632604,0.914259612
MIR922,0.288447481,0.887052037
RNU6-858P,0.066619032,0.973831677
RN7SKP144,-0.023971672,0.990579639
Y_RNA,-0.066763732,0.973788024
uc_338,-0.081857044,0.967866695
MIR4442,0.186937053,0.92672433
MIR466,-0.027141692,0.989338003
RN7SL296P,-0.199296126,0.921893289
RN7SKP227,-1.455059899,0.4629334
RNU6ATAC4P,-0.218632604,0.914259612
MIR26A1,-0.122286371,0.952335825
Y_RNA,0.149407365,0.941340119
SNORA6,-1.362300266,9.40045E-05
SNORA62,-1.137527535,8.27384E-06
RNU5B-2P,0.112117924,0.956004003
RN7SKP58,0.165974466,0.934851074
Y_RNA,0.085684197,0.96633496
RN7SL517P,-0.225893044,0.911425108
Y_RNA,-0.02432812,0.990439294
RNU6-367P,0.071204391,0.972020752
MIR138-1,0.18209037,0.92858654
RN7SL145P,0.068261133,0.973185848
SNORD13P3,-1.725581559,0.183146814
RN7SL870P,-0.02432812,0.990439294
uc_338,-0.197180802,0.922702806
MIR1226,-0.117099491,0.954046335
RN7SL664P,-0.6606812,0.723163993
Y_RNA,0.071204391,0.972020752
MIR6823,0.33355161,0.869608611
MIR711,0.081387147,0.968022091
MIR6824,0.459619049,0.820989248
MIR4793,0.071204391,0.972020752
MIR425,0.09922525,0.961047637
MIR191,1.181102335,0.259185916
MIR6890,-0.067514181,0.973488553
Y_RNA,-0.023512236,0.990760522
RN7SL504P,-0.218632604,0.914259612
MIRLET7G,-0.168647073,0.933855526
SNORD19B,-2.213789478,0.217153704
SNORD19,-2.213789478,0.217153704
SNORD19,-0.129988959,0.948965444
SNORD19B,-2.136159824,1.62182E-05
SNORD19,-2.112521201,3.9263E-14
SNORD69,-1.020955627,0.008192547
RN7SKP45,-0.308463361,0.879316436
Y_RNA,0.388369474,0.848358804
MIR3136,-0.166027074,0.93485794
MIR1284,0.062205432,0.975561777
RNU2-64P,-0.654350359,0.231834751
MIR4444-2,0.012367221,0.995144391
RN7SL751P,0.027794953,0.989087111
RNU2-28P,-0.157181362,0.938325932
MIR4795,-0.225893044,0.911425108
U3,0.07024611,0.972407618
RNU6-26P,0.28323177,0.889080227
RNU6-1263P,0.081387147,0.968022091
AC022007.1,0.036890156,0.985513084
CIDECP,-1.096258338,0.48818801
TMEM30CP,0.214000858,0.91608166
VTI1BP1,0.20544604,0.897644704
TBC1D23,-0.071978389,0.603755567
FANCD2,0.73738207,1.60066E-06
NIT2,0.538118125,0.014211929
TOMM70,-0.181572774,0.310776445
LNP1,0.555018186,0.399095816
TMEM45A,1.475490907,0.007263296
CYCSP11,0.149407365,0.941340119
ADGRG7,0.236002445,0.907551122
GMFBP1,-0.165633462,0.920203007
TFG,-0.368747264,0.000673633
ABI3BP,-0.204831893,0.817743122
FANCD2OS,0.362117023,0.858558591
AC080014.1,0.149407365,0.941340119
BRK1,0.271522791,0.089248505
ACTR3P3,0.157775714,0.938061829
IMPG2,-1.466667355,0.1113262
SENP7,0.481163952,3.90515E-05
ZNF90P1,0.192894643,0.924396296
VHL,0.682587283,1.85278E-05
AC110994.1,0.100893782,0.960397774
AC110994.2,0.235607564,0.743632536
TRMT10C,-0.117242771,0.612288651
PCNP,0.112846627,0.291222753
AC073861.1,-1.0137816,7.2789E-06
IRAK2,1.00072357,0.082552037
ZBTB11,0.163826376,0.312874902
ZBTB11-AS1,-0.073196074,0.971301672
RPL24,-0.453547525,0.058867948
PDCL3P4,0.556355472,0.784210673
CEP97,0.386231795,0.071943434
NXPE3,0.321740064,0.475955982
NFKBIZ,0.546994931,0.053833121
ZPLD1,0.482877122,0.81223788
TATDN2,0.675746581,0.032384194
AC022384.1,0.644234519,0.010909534
LINC00852,0.283771416,0.888910243
GHRL,0.15843643,0.937814308
GHRLOS,0.1734858,0.926578496
SEC13,0.031251524,0.852560723
ATP2B2,1.073097082,0.201274971
AC091804.1,0.694265363,0.732644638
ALCAM,0.066406632,0.841030959
CBLB,-0.045534853,0.751504362
LINC00882,0.159340698,0.630533085
FCF1P3,-0.031131632,0.987770937
MTND4P16,0.081387147,0.968022091
MTND3P6,0.085684197,0.96633496
AC074043.1,0.231558459,0.909306334
DUBR,-0.163777082,0.624344242
AC063944.1,-0.220665746,0.739093249
LINC01990,-0.219989351,0.913790004
BBX,0.312793955,0.031710932
LINC00636,-0.182550162,0.928388573
AC012020.1,0.060935401,0.976077773
CD47,0.343187536,0.015764537
LINC01215,-0.220593957,0.913529241
IFT57,-0.377583002,0.068746971
SLC6A11,0.027676469,0.989136779
HHLA2,0.201460315,0.921006445
MYH15,-0.557426168,0.691133942
AC069499.1,0.129254089,0.949287039
KIAA1524,-0.462668312,0.000836971
DZIP3,0.02691417,0.854246415
RETNLB,0.31597835,0.876379135
TRAT1,0.157775714,0.938061829
GUCA1C,0.231788327,0.909122838
MORC1,-2.049410637,0.047138826
C3orf85,0.0725551,0.971496874
CNTN6,0.120846694,0.870459007
DPPA2,0.433967062,0.830912891
DPPA4,0.799731745,0.052428393
H3F3AP3,0.045664416,0.982073503
LINC01205,0.313773203,0.877234693
AC078980.1,1.681017712,0.346864257
AC068781.1,0.229631244,0.902790613
SLC6A1,0.197427837,0.922569112
AC117430.1,-0.547951686,0.787441827
RPSAP29,-0.289536767,0.886724161
AC117402.1,-0.450428557,0.81180714
NECTIN3-AS1,-0.150962622,0.750850246
NECTIN3,-0.844938112,5.58547E-06
CD96,0.195188716,0.677671866
AC092916.1,-0.129988959,0.948965444
AC092916.2,0.172855186,0.932620687
ZBED2,0.334277205,0.869370114
PLCXD2,-0.38339988,0.154844524
PHLDB2,-0.303764293,0.402617779
ABHD10,-0.519961387,0.041991988
TAGLN3,-0.099258322,0.961035973
RFKP2,-0.225893044,0.911425108
TMPRSS7,0.094910686,0.962749128
C3orf52,1.096447064,7.12959E-06
GCSAM,-0.108094912,0.957552426
AC128688.2,0.212691339,0.916955988
SLC9C1,0.948483368,0.470801464
AC128688.1,0.3531119,0.862027978
AC112487.1,-0.144241515,0.943417728
CD200,0.340584643,0.691829667
CHCHD4P4,-0.023971672,0.990579639
BTLA,-0.011222123,0.995592271
OR7E100P,0.0550689,0.97836892
AC092692.1,-0.189540479,0.925662374
ATG3,-0.056379935,0.835771026
SLC35A5,-0.749547596,0.001049429
CCDC80,0.477625472,0.17646686
AC048334.1,0.224825317,0.911840602
ATG7,1.033830774,4.01654E-14
LINC02042,0.081387147,0.968022091
CD200R1L,0.140988673,0.944659118
CD200R1,-0.044376192,0.982581525
AC074044.1,-0.023971672,0.990579639
GTPBP8,-0.750637104,0.005718123
NEPRO,-0.16916801,0.293661481
AC078785.1,0.422226954,0.424570448
LINC02044,-0.221831813,0.91306771
BOC,0.95433077,2.5079E-07
CFAP44,0.020655358,0.923472419
AC026348.1,-0.223793118,0.912302347
SPICE1,0.578194371,0.000264326
SIDT1,1.065704479,0.355148789
USF3,0.392559498,0.112158003
NAA50,-0.462144861,0.001899555
AC108693.1,-0.150094215,0.941133239
ATP6V1A,-0.094450517,0.485995562
GRAMD1C,0.316433769,0.289653242
AC079944.1,0.054638482,0.9785498
AC079944.2,0.404366842,0.829392171
VPS26AP1,0.507621004,0.780018302
ZDHHC23,0.068777148,0.916173863
CCDC191,0.165335237,0.534765003
